job_id,source,job_title,company,location,location_final,description,skills,careers_required,date_posted,date_posted_norm,url,career_tag,soft_skills_detected,extraction_date,description_final,EURACE_skills,initial_skills
45dbafaa75490ba67f481c0301c3fcdf959c979821908f7095e60ff1eff96718,coresignal,Ejecutivo/a Agroindustria - Gerencia Banca Empresas,Consorcio,"Santiago, Santiago Metropolitan Region, Chile",chile,"En Consorcio creemos en lugares de trabajo inclusivos, donde las diferencias de las personas son respetadas, valoradas y atendidas para que todos nuestros colaboradores puedan desarrollar plenamente sus talentos.
Si buscas un lugar de trabajo desafiante y quieres desarrollarte profesionalmente, ésta es tu oportunidad. En Consorcio, nos encontramos en la búsqueda de un/a Ejecutivo/a Agroindustria en Gerencia Banca Empresas.


La persona será responsable de realizar la captación, administración y evaluación de negocios agroindustriales, para contribuir al cumplimiento de los objetivos comerciales, ajustándose a las políticas de crédito y normativas legales de Banco Consorcio.


💡 ¿Cuáles serán tus principales funciones?
-Coordinar y realizar reuniones con clientes agrícolas
-Establecer relación con los clientes agrícolas
-Preparar informes comerciales


🔍 ¿Qué buscamos?
-Profesional titulado de la carrera de la carrera de Agronomía o afines
-Experiencia de al menos 3 años en el rubro bancario
-Contar con conocimientos en temas agrícolas y financieros
-Manejo Office nivel intermedio
-Haber trabajado en Banco o instituciones financieras


Esta oferta se rige bajo la Ley N°21.015, que incentiva la inclusión de personas con discapacidad en el mundo laboral.",,[],2025-03-11 18:14:38,2025-03-11,https://www.linkedin.com/jobs/view/ejecutivo-a-agroindustria-gerencia-banca-empresas-at-consorcio-4182082228,,[],2025-07-03,"En Consorcio creemos en lugares de trabajo inclusivos, donde las diferencias de las personas son respetadas, valoradas y atendidas para que todos nuestros colaboradores puedan desarrollar plenamente sus talentos. Si buscas un lugar de trabajo desafiante y quieres desarrollarte profesionalmente, ésta es tu oportunidad. En Consorcio, nos encontramos en la búsqueda de un/a Ejecutivo/a Agroindustria en Gerencia Banca Empresas. La persona será responsable de realizar la captación, administración y evaluación de negocios agroindustriales, para contribuir al cumplimiento de los objetivos comerciales, ajustándose a las políticas de crédito y normativas legales de Banco Consorcio. ¿Cuáles serán tus principales funciones? -Coordinar y realizar reuniones con clientes agrícolas -Establecer relación con los clientes agrícolas -Preparar informes comerciales ¿Qué buscamos? -Profesional titulado de la carrera de la carrera de Agronomía o afines -Experiencia de al menos 3 años en el rubro bancario -Contar con conocimientos en temas agrícolas y financieros -Manejo Office nivel intermedio -Haber trabajado en Banco o instituciones financieras Esta oferta se rige bajo la Ley N°21. 015, que incentiva la inclusión de personas con discapacidad en el mundo laboral.","Ética profesional, Responsabilidad social","cumplimiento, sustentabilidad"
bd10f7d7d2c45121bed3d83da3e927b9b7cbf819bac3e2363effff696ccd4231,coresignal,Jefe Supply Chain Agroindustria en Ica,Proterra Perú,"Ica, Ica, Peru",peru,"Por encargo de Nuestro Cliente, nos encontramos en la Búsqueda de un Jefe Supply Chain Agroindustria en Ica

Requisitos

• Profesional en Ingeniería Industrial, Administración de Empresas o carreras afines
• Deseable especialización en Supply Chain Management / Logística.
• Mínimo 08 años de experiencia en el área, de los cuales 05 años en posiciones similares en el sector agroindustrial
• Manejo de NISIRA,
• Inglés intermedio,
• Excel nivel intermedio,
• Vivir en Ica.


Funciones

• Coordinar los cronogramas, los recursos, el equipo y la información de los proyectos.
• Definir estrategias de Abastecimiento y Almacenaje
• Planificar la demanda de bienes y servicios
• Supervisar el correcto almacenamiento y distribución de los materiales
• Elaborar el plan de compras, gestión de almacenes y mantenimiento.
• Participación en las reuniones de Comité
• Liderar la gestión de procesos y mejora contina del área",,[],2025-03-11 12:02:45,2025-03-11,https://www.linkedin.com/jobs/view/jefe-supply-chain-agroindustria-en-ica-at-proterra-per%C3%BA-4181755695,,[],2025-07-03,"Por encargo de Nuestro Cliente, nos encontramos en la Búsqueda de un Jefe Supply Chain Agroindustria en Ica Requisitos Profesional en Ingeniería Industrial, Administración de Empresas o carreras afines Deseable especialización en Supply Chain Management / Logística. Mínimo 08 años de experiencia en el área, de los cuales 05 años en posiciones similares en el sector agroindustrial Manejo de NISIRA, Inglés intermedio, Excel nivel intermedio, Vivir en Ica. Funciones Coordinar los cronogramas, los recursos, el equipo y la información de los proyectos. Definir estrategias de Abastecimiento y Almacenaje Planificar la demanda de bienes y servicios Supervisar el correcto almacenamiento y distribución de los materiales Elaborar el plan de compras, gestión de almacenes y mantenimiento. Participación en las reuniones de Comité Liderar la gestión de procesos y mejora contina del área",Gestión,planificación
1e869cc950aca8f8fbef4731f4f00f7ae9b59b6d4553f98230e812ac73640b62,coresignal,Operario de Maquinaria/ linea envasado / Agroindustria/ Requínoa,Esencial Staff,"Santiago, Santiago Metropolitan Region, Chile",chile,"Company Description: Esencial Staff

Job Description: En Esencial Staff nos encontramos en la busqueda de un Operario de Maquinaria

de linea envasado para Importante Empresa de la Agroindustria, ubicados en Requínoa

Funciones Principales

• Velar por la correcta mantención y aseo de su línea de procesos
• Operar de forma adecuada la maquinaria de la línea de productos asignada.
• Controlar que la calidad del producto cumpla con las exigencias estipuladas por las normativas.
• Mantener ordenado y limpio la maquinaria y el espacio de trabajo de la operación y al término de cada turno.
• Realizar cambios de repuestos y ajustes de operación en caso de ser necesario.
• Llevar control, conteo de productos e informar diariamente a gerencia


Requisitos

• Titulado de Mantención industrial o carrera a fin.
• Al menos 1 año de experiencia trabajando con maquinarias en operación de líneas de producción. (Excluyente)
• Capacidad para operar maquinaria de envasado (Excluyente)


Horarios: Lunes a jueves de 8:00 a 18:00 y Viernes de 8:00 a 17:00

Lugar de trabajo Requínoa",,[],2025-02-28 00:13:56,2025-02-28,https://www.linkedin.com/jobs/view/operario-de-maquinaria-linea-envasado-agroindustria-requ%C3%ADnoa-at-esencial-staff-4170140222,,[],2025-07-03,"Company Description: Esencial Staff Job Description: En Esencial Staff nos encontramos en la busqueda de un Operario de Maquinaria de linea envasado para Importante Empresa de la Agroindustria, ubicados en Requínoa Funciones Principales Velar por la correcta mantención y aseo de su línea de procesos Operar de forma adecuada la maquinaria de la línea de productos asignada. Controlar que la calidad del producto cumpla con las exigencias estipuladas por las normativas. Mantener ordenado y limpio la maquinaria y el espacio de trabajo de la operación y al término de cada turno. Realizar cambios de repuestos y ajustes de operación en caso de ser necesario. Llevar control, conteo de productos e informar diariamente a gerencia Requisitos Titulado de Mantención industrial o carrera a fin. Al menos 1 año de experiencia trabajando con maquinarias en operación de líneas de producción. (Excluyente) Capacidad para operar maquinaria de envasado (Excluyente) Horarios: Lunes a jueves de 8:00 a 18:00 y Viernes de 8:00 a 17:00 Lugar de trabajo Requínoa",,
b86a8c223dbfc0199abeb04aa888050ec3e0053ebdebbd5276f540d5c4bbf589,coresignal,Asistente Administrativa/ Área Producción / Agroindustria/Requínoa,Esencial Staff,"Santiago, Santiago Metropolitan Region, Chile",chile,"Company Description: Esencial Staff

Job Description: En Esencial Staff nos encontramos en la busqueda de un Asistente de Producción para Importante Empresa de Agroindutria ubicada en la comuna de Requínoa.

Funciones Principales

• Encargado de todo el apoyo al área de producción.
• Encargado de imprimir las etiquetas de clientes de todas las áreas productivas y llevar los registros de estas al día y ordenados
• Encargado de realizar cotizaciones y OC del área de producción, enviando la documentación a casa central
• Mantener información actualizada de pagos y facturas en trámite.
• Mantener listado de proveedores del área de producción, actualizado con datos de contacto.
• Encargado de coordinar el transporte del personal dependiendo de los turnos.


Requisitos

• Estudios en Administración o afín
• Experiencia de al menos 1 año como asistente Administrativa / Producción en plantas productivas de alimentos o similar ( Excluyente)
• Experiencia en OC, documentación, facturación
• Experiencia en atencion al cliente Interno


Horarios: Lunes a jueves de 8:00 a 18:00 y Viernes de 8:00 a 17:00

Lugar de trabajo Requínoa",,[],2025-02-28 00:12:22,2025-02-28,https://www.linkedin.com/jobs/view/asistente-administrativa-%C3%A1rea-producci%C3%B3n-agroindustria-requ%C3%ADnoa-at-esencial-staff-4170134729,,[],2025-07-03,"Company Description: Esencial Staff Job Description: En Esencial Staff nos encontramos en la busqueda de un Asistente de Producción para Importante Empresa de Agroindutria ubicada en la comuna de Requínoa. Funciones Principales Encargado de todo el apoyo al área de producción. Encargado de imprimir las etiquetas de clientes de todas las áreas productivas y llevar los registros de estas al día y ordenados Encargado de realizar cotizaciones y OC del área de producción, enviando la documentación a casa central Mantener información actualizada de pagos y facturas en trámite. Mantener listado de proveedores del área de producción, actualizado con datos de contacto. Encargado de coordinar el transporte del personal dependiendo de los turnos. Requisitos Estudios en Administración o afín Experiencia de al menos 1 año como asistente Administrativa / Producción en plantas productivas de alimentos o similar ( Excluyente) Experiencia en OC, documentación, facturación Experiencia en atencion al cliente Interno Horarios: Lunes a jueves de 8:00 a 18:00 y Viernes de 8:00 a 17:00 Lugar de trabajo Requínoa",,
5e3ca23a4fd30438ced504311f08516a8bbe9a7fce06041e41a3ddfbebaa12ab,coresignal,Plant Manager - Agroindustria,Hays,"Provincia de Talca, Maule Region, Chile",chile,"Buscamos un Plant Manager para el rubro agroindustrial, a cargo de desarrollar las actividades productivas de la planta.

Sus principales funciones serán:


• Optimizar el uso de los recursos de producción (mano de obra, maquinaria y métodos) de acuerdo con los estándares cualitativos y los planes de producción; 
• Gestionar y desarrollar a los colaboradores con relación al cumplimiento de los procesos operativos de la empresa, incentivando el trabajo en equipo; 
• Asegurar la viabilidad de nuevos proyectos relacionados con la producción; 
• Asegurar la gestión y el desarrollo del sistema de producción a nivel global de acuerdo con los términos contractualmente definidos.


Requisitos. 


Buscamos un Ingeniero Civil Industrial, Ingeniero en Alimentos o carrera afín con experiencia liderando procesos en plantas agroindustriales. Inglés intermedio.",,[],2025-02-04 00:06:06,2025-02-04,https://www.linkedin.com/jobs/view/plant-manager-agroindustria-at-hays-4143058959,,[],2025-07-03,"Buscamos un Plant Manager para el rubro agroindustrial, a cargo de desarrollar las actividades productivas de la planta. Sus principales funciones serán: Optimizar el uso de los recursos de producción (mano de obra, maquinaria y métodos) de acuerdo con los estándares cualitativos y los planes de producción; Gestionar y desarrollar a los colaboradores con relación al cumplimiento de los procesos operativos de la empresa, incentivando el trabajo en equipo; Asegurar la viabilidad de nuevos proyectos relacionados con la producción; Asegurar la gestión y el desarrollo del sistema de producción a nivel global de acuerdo con los términos contractualmente definidos. Requisitos. Buscamos un Ingeniero Civil Industrial, Ingeniero en Alimentos o carrera afín con experiencia liderando procesos en plantas agroindustriales. Inglés intermedio.","Gestión, Trabajo en equipo, Ética profesional","planificación, trabajo en equipo, cumplimiento"
dc3aa456832448ada9bdac77fd80bc8f5fda62df70768d695c4a2450abc8cb3e,coresignal,Comprador - Experiencia en Agroindustria - Jayanca Lambayeque,GANDULES INC S.A.C,"Jayanca, Lambayeque, Peru",peru,"✍ Comprador

Requisitos

• Administración, Ing. Industrial y/o carreras afines.
• Especialización en compras y cadena de abastecimiento, logística.
• Experiencia mínima de 03 años en posiciones similares.
• Manejo de Softwares: conocimientos en SAP intermedio.


Funciones

• Recepcionar solped del área usuaria con el requerimiento e iniciar la búsqueda de proveedores para cotizar.
• Recepcionar la aprobación de la gerencia usuaria, y generar la OC.
• Realizar el seguimiento al proceso, poniéndose en contacto con el proveedor.
• Realizar un reporte de stock, reporte de entrega, materiales de reposición pendientes semanalmente.
• Coordinar el transporte local del material adquirido.
• Buscar proveedores alternativos que puedan suministrar materiales en mejores condiciones de plazo, calidad y precio que los actuales.",,[],2025-01-30 19:04:32,2025-01-30,https://www.linkedin.com/jobs/view/comprador-experiencia-en-agroindustria-jayanca-lambayeque-at-gandules-inc-s-a-c-4139342233,,[],2025-07-03,"Comprador Requisitos Administración, Ing. Industrial y/o carreras afines. Especialización en compras y cadena de abastecimiento, logística. Experiencia mínima de 03 años en posiciones similares. Manejo de Softwares: conocimientos en SAP intermedio. Funciones Recepcionar solped del área usuaria con el requerimiento e iniciar la búsqueda de proveedores para cotizar. Recepcionar la aprobación de la gerencia usuaria, y generar la OC. Realizar el seguimiento al proceso, poniéndose en contacto con el proveedor. Realizar un reporte de stock, reporte de entrega, materiales de reposición pendientes semanalmente. Coordinar el transporte local del material adquirido. Buscar proveedores alternativos que puedan suministrar materiales en mejores condiciones de plazo, calidad y precio que los actuales.",,
7ec60b8378c3d2dd19690ee1c544b1c5715c04056a989e9fc7a32e3211b92b27,coresignal,Analista de Calidad e Inocuidad - Industria Alimentaria/Agroindustria,Yaguareté Talent,"Santiago, Santiago Metropolitan Region, Chile",chile,"• Ubicación: Híbrido en Rancagua, Chile.
• Modalida de contratación: Plazo indefinido. Tiempo completo. Contratación directa por parte de la empresa.


Descripción de la Empresa
Es una compañía con más de 65 años de trayectoria en la elaboración y comercialización de alimentos y productos procesados. Su proceso productivo está integrado verticalmente, comenzando con la fabricación del alimento para sus animales, pasando por granjas de crianza, plantas de procesos, centros de distribución y oficinas comerciales. Este modelo le permite estar presente en las mesas de los consumidores de Chile y el mundo.


Propósito del Cargo
El rol tiene como objetivo principal apoyar y supervisar la realización de ensayos, recopilando, interpretando y analizando datos clave que permitan impulsar la mejora continua en los procesos productivos.


¿Qué harás?
• Supervisar y coordinar ensayos en terreno: Trabajar con diferentes áreas de la empresa para garantizar la ejecución eficiente y la obtención de resultados confiables.
• Monitorear la recopilación de datos: Velar por la exactitud de los resultados y minimizar errores durante los procesos de ensayo.
• Capacitar a los equipos internos: Asegurar la correcta implementación de protocolos y estándares de calidad, formando a colaboradores en toma e ingreso de datos.
• Resolver problemas en terreno: Identificar y solucionar problemas que surjan durante la implementación de ensayos, garantizando la continuidad del trabajo.


Requisitos obligatorios:
• Formación: Título profesional en Agronomía, Veterinaria, Ingeniería en Alimentos o carreras afines. 
• Experiencia: Al menos 1 año en la realización de ensayos de laboratorio o supervisión técnica en terreno (excluyente).
• Habilidades técnicas: Conocimientos intermedios en herramientas de Microsoft Office (Excel, Word y PowerPoint).


Deseable:
• Conocimiento en sistemas: Familiaridad básica con SAP o sistemas similares.
• Experiencia en proyectos: Participación previa en iniciativas de mejora continua o relacionadas con optimización de procesos.
• Habilidades adicionales: Capacidad para trabajar en equipo y solucionar problemas en terreno de manera proactiva.


Lo que ofrecemos:
• Oportunidad de desarrollo profesional en una empresa líder del sector.
• Planes de crecimiento y desarrollo.
• Capacitaciones y becas de estudios.
• Convenios con distintas instituciones.
• Bonos asociados al desempeño.",,[],2025-01-30 18:46:58,2025-01-30,https://www.linkedin.com/jobs/view/analista-de-calidad-e-inocuidad-industria-alimentaria-agroindustria-at-yaguaret%C3%A9-talent-4139242053,,[],2025-07-03,"Ubicación: Híbrido en Rancagua, Chile. Modalida de contratación: Plazo indefinido. Tiempo completo. Contratación directa por parte de la empresa. Descripción de la Empresa Es una compañía con más de 65 años de trayectoria en la elaboración y comercialización de alimentos y productos procesados. Su proceso productivo está integrado verticalmente, comenzando con la fabricación del alimento para sus animales, pasando por granjas de crianza, plantas de procesos, centros de distribución y oficinas comerciales. Este modelo le permite estar presente en las mesas de los consumidores de Chile y el mundo. Propósito del Cargo El rol tiene como objetivo principal apoyar y supervisar la realización de ensayos, recopilando, interpretando y analizando datos clave que permitan impulsar la mejora continua en los procesos productivos. ¿Qué harás? Supervisar y coordinar ensayos en terreno: Trabajar con diferentes áreas de la empresa para garantizar la ejecución eficiente y la obtención de resultados confiables. Monitorear la recopilación de datos: Velar por la exactitud de los resultados y minimizar errores durante los procesos de ensayo. Capacitar a los equipos internos: Asegurar la correcta implementación de protocolos y estándares de calidad, formando a colaboradores en toma e ingreso de datos. Resolver problemas en terreno: Identificar y solucionar problemas que surjan durante la implementación de ensayos, garantizando la continuidad del trabajo. Requisitos obligatorios: Formación: Título profesional en Agronomía, Veterinaria, Ingeniería en Alimentos o carreras afines. Experiencia: Al menos 1 año en la realización de ensayos de laboratorio o supervisión técnica en terreno (excluyente). Habilidades técnicas: Conocimientos intermedios en herramientas de Microsoft Office (Excel, Word y PowerPoint). Deseable: Conocimiento en sistemas: Familiaridad básica con SAP o sistemas similares. Experiencia en proyectos: Participación previa en iniciativas de mejora continua o relacionadas con optimización de procesos. Habilidades adicionales: Capacidad para trabajar en equipo y solucionar problemas en terreno de manera proactiva. Lo que ofrecemos: Oportunidad de desarrollo profesional en una empresa líder del sector. Planes de crecimiento y desarrollo. Capacitaciones y becas de estudios. Convenios con distintas instituciones. Bonos asociados al desempeño.","Gestión, Aprendizaje autónomo","mejora continua, proactividad"
f6284cde812d88b8236690d0a1bab36dfbd8278fb3c79fe9e4708af010d3c6f3,coresignal,Encargado de RRHH Agroindustria Curicó,Errázuriz Consultores,"Curicó, Maule Region, Chile",chile,"Company Description: Errazuriz Consultores

Job Description: Para importante planta agroindustrial ubicada en Curicó, buscamos Encargado de RRHH.

Funciones

Gestionar la hoja de vida del trabajador, desde el ingreso al retiro.

Asegurar el cumplimiento de la normativa laboral.

Gestionar reclutamiento, selección y capacitación.

Requisitos

Carreras afines universitarias o técnicas en administración de recursos humanos, con más de 5 años de experiencia en el área.

Ideal manejo de ERP Talana y Buk.

Con experiencia en empresas de más de 50 personas.",,[],2025-01-12 00:19:44,2025-01-12,https://www.linkedin.com/jobs/view/encargado-de-rrhh-agroindustria-curic%C3%B3-at-err%C3%A1zuriz-consultores-4123033522,,[],2025-07-03,"Company Description: Errazuriz Consultores Job Description: Para importante planta agroindustrial ubicada en Curicó, buscamos Encargado de RRHH. Funciones Gestionar la hoja de vida del trabajador, desde el ingreso al retiro. Asegurar el cumplimiento de la normativa laboral. Gestionar reclutamiento, selección y capacitación. Requisitos Carreras afines universitarias o técnicas en administración de recursos humanos, con más de 5 años de experiencia en el área. Ideal manejo de ERP Talana y Buk. Con experiencia en empresas de más de 50 personas.","Gestión, Ética profesional","planificación, cumplimiento"
c58ecf58721e43498c4a8ef4508d67b9e0c0b2d2dd1b6b76e3cb7538d93a7382,coresignal,Jefe de Aseguramiento calidad -Sector construcción / Agroindustria,Soluciona RH,"Guatemala, Guatemala, Guatemala",guatemala,"Importante empresa dedicada a la venta de fertilizantes para la agricultura contratará:


Jefe de aseguramiento de calidad -Agroindustria, Químicos, Construcción (no alimentos)


Será responsable de planificar, organizar y controlar la calidad de los productos, brindando seguimiento a reportes, reclamos de productos y calidad con el objetivo de implementar un plan correctivo. Será encargado de coordinar un equipo de 18 colaboradores, así mismo capacitar y supervisar que cumplan con los procedimientos establecidos de Salud y Seguridad Ocupacional y técnicas de protección ambiental. También debe llevar un control de la calidad de materia. Plantea objetivos de calidad con los procedimientos de formación y producción. Debe de estar actualizado con las nuevas técnicas, métodos y tecnologías sobre aseguramiento de calidad. De tal manera es responsable de la validación de eficacia de los productos en campo y con los distintos cultivos. Revisa que los equipos de laboratorio funcionen de manera adecuada. Brinda asistencia técnica y capacitación a promotores, técnicos de campo y clientes distribuidores de los productos biológicos. También apoya en el desarrollo de nuevas líneas de productos, en conjunto con otras jefaturas. 


Ofrecemos:
• Horario de lunes a viernes de 7:00 a.m. a 4:00 p. m y sábados de 7:00 a.m. a 11:00 a. m (Con disponibilidad de atender emergencias)
• Salario entre Q17,000.00 a Q22,000.00 de acuerdo experiencia e historial salarial.
• Prestaciones de Ley.
• Parqueo.
• Beneficios adicionales como seguro de vida y gastos médicos.


Requerimos:
• Hombre entre 30 y 45 años. 
• Graduado de la licenciatura en Ingeniero químico Industrial, Ingeniero químico, Ingeniero industrial o carrera a fin.
• Experiencia de 5 años en puestos similares como coordinador y/o Jefe de aseguramiento de calidad, teniendo personal bajo su cargo. Experiencia trabajando con empresas industriales de manufactura, de cemento, generación de carbón, concentrado de animales o empresas e producción de químicos.
• Experiencia en procesos de Fermentaciones, pirolis, secado, pulverizado, generación o algún proceso químico industrial.
• Manejo de Office.
• Indispensable conocimiento en de equipos de laboratorios, como medidores de humedad, de nutrientes y de temperaturas.
• Licencia vigente tipo “C”.
• Vehículo propio.
• Inglés: Intermedio
• Deseable conocimiento en Six Sigma, Beta y certificación de carbono neutro.
• Indispensable conocimiento en normas ISO 9001.
• Indispensable conocimiento en sistemas de control estadístico de proceso. Deseable conocimiento del programa Minitab.
• Cualidades: Con iniciativa, capacidad de trabajar en equipo, con habilidad de comunicación, planificación y organización.
• Disponibilidad para trabajar San Miguel Petapa.",,[],2024-12-18 18:27:44,2024-12-18,https://www.linkedin.com/jobs/view/jefe-de-aseguramiento-calidad-sector-construcci%C3%B3n-agroindustria-at-soluciona-rh-4104817369,,[],2025-07-03,"Importante empresa dedicada a la venta de fertilizantes para la agricultura contratará: Jefe de aseguramiento de calidad -Agroindustria, Químicos, Construcción (no alimentos) Será responsable de planificar, organizar y controlar la calidad de los productos, brindando seguimiento a reportes, reclamos de productos y calidad con el objetivo de implementar un plan correctivo. Será encargado de coordinar un equipo de 18 colaboradores, así mismo capacitar y supervisar que cumplan con los procedimientos establecidos de Salud y Seguridad Ocupacional y técnicas de protección ambiental. También debe llevar un control de la calidad de materia. Plantea objetivos de calidad con los procedimientos de formación y producción. Debe de estar actualizado con las nuevas técnicas, métodos y tecnologías sobre aseguramiento de calidad. De tal manera es responsable de la validación de eficacia de los productos en campo y con los distintos cultivos. Revisa que los equipos de laboratorio funcionen de manera adecuada. Brinda asistencia técnica y capacitación a promotores, técnicos de campo y clientes distribuidores de los productos biológicos. También apoya en el desarrollo de nuevas líneas de productos, en conjunto con otras jefaturas. Ofrecemos: Horario de lunes a viernes de 7:00 a. m. a 4:00 p. m y sábados de 7:00 a. m. a 11:00 a. m (Con disponibilidad de atender emergencias) Salario entre Q17,000. 00 a Q22,000. 00 de acuerdo experiencia e historial salarial. Prestaciones de Ley. Parqueo. Beneficios adicionales como seguro de vida y gastos médicos. Requerimos: Hombre entre 30 y 45 años. Graduado de la licenciatura en Ingeniero químico Industrial, Ingeniero químico, Ingeniero industrial o carrera a fin. Experiencia de 5 años en puestos similares como coordinador y/o Jefe de aseguramiento de calidad, teniendo personal bajo su cargo. Experiencia trabajando con empresas industriales de manufactura, de cemento, generación de carbón, concentrado de animales o empresas e producción de químicos. Experiencia en procesos de Fermentaciones, pirolis, secado, pulverizado, generación o algún proceso químico industrial. Manejo de Office. Indispensable conocimiento en de equipos de laboratorios, como medidores de humedad, de nutrientes y de temperaturas. Licencia vigente tipo ""C"". Vehículo propio. Inglés: Intermedio Deseable conocimiento en Six Sigma, Beta y certificación de carbono neutro. Indispensable conocimiento en normas ISO 9001. Indispensable conocimiento en sistemas de control estadístico de proceso. Deseable conocimiento del programa Minitab. Cualidades: Con iniciativa, capacidad de trabajar en equipo, con habilidad de comunicación, planificación y organización. Disponibilidad para trabajar San Miguel Petapa.","Gestión, Comunicación efectiva, Trabajo en equipo","planificación, comunicación oral, colaboración interdisciplinaria"
4777e5f943c720599465454551cc0c2a0c147020e6abc607c2213ddcca86ebc4,coresignal,Operador de Sistema Semillera/ Paine/ 4x4 Turno Rotativos/ Agroindustria/ Por Temporada,"Speedpay, Inc.","Paine, Santiago Metropolitan Region, Chile",chile,"Importante empresa del rubro agroindustria está en búsqueda de un Operador de Sistema para trabajar en Paine.

¿Cuáles serán tus funciones?

Vigilar las cámaras de las instalaciones, registrar la información en sistemas y verificar lo sucedido en los módulos.

En caso de detectar un módulo contaminado, debes ir a revisarlo de inmediato.

Interaccionar constantemente con otras áreas de la planta, como romana, secador y envasado.

Manejar información e ingresar datos a sistemas informáticos, como Excel, SAP, si cuentas con experiencia en PLC y PCR declarar (no es excluyente).

Realizar chequeos de información e ingresar datos a sistemas.

Encargarte del despacho de muestras fuera de la planta, verificando, controlando y realizando seguimiento.

Sacar documentos y generar planillas de despacho.

¿Qué necesitas para postular?

Conocimiento intermedio en Excel, SAP, PLC y PCR.

Experiencia en labores de bodega o logística.

Experiencia en trabajos administrativos y uso de sistemas informáticos.

Estudios técnicos, idealmente en áreas Administrativa, Control Industrial, Industrial o Agrícola.

Excluyente no poseer alergias al polvo, sol o químicos.",,[],2024-10-06 00:06:52,2024-10-06,https://www.linkedin.com/jobs/view/operador-de-sistema-semillera-paine-4x4-turno-rotativos-agroindustria-por-temporada-at-speedpay-inc-3905532036,,[],2025-07-03,"Importante empresa del rubro agroindustria está en búsqueda de un Operador de Sistema para trabajar en Paine. ¿Cuáles serán tus funciones? Vigilar las cámaras de las instalaciones, registrar la información en sistemas y verificar lo sucedido en los módulos. En caso de detectar un módulo contaminado, debes ir a revisarlo de inmediato. Interaccionar constantemente con otras áreas de la planta, como romana, secador y envasado. Manejar información e ingresar datos a sistemas informáticos, como Excel, SAP, si cuentas con experiencia en PLC y PCR declarar (no es excluyente). Realizar chequeos de información e ingresar datos a sistemas. Encargarte del despacho de muestras fuera de la planta, verificando, controlando y realizando seguimiento. Sacar documentos y generar planillas de despacho. ¿Qué necesitas para postular? Conocimiento intermedio en Excel, SAP, PLC y PCR. Experiencia en labores de bodega o logística. Experiencia en trabajos administrativos y uso de sistemas informáticos. Estudios técnicos, idealmente en áreas Administrativa, Control Industrial, Industrial o Agrícola. Excluyente no poseer alergias al polvo, sol o químicos.",,
